,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Popularity,MSRP
226,Chrysler,4,regular,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,sedan,30,1013,38635
227,Chrysler,4,regular,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,sedan,30,1013,36170
228,Chrysler,4,regular,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,sedan,27,1013,38175
229,Chrysler,4,regular,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,sedan,30,1013,32340
230,Chrysler,4,regular,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,sedan,30,1013,42770
231,Chrysler,4,regular,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,sedan,27,1013,34840
232,Chrysler,4,regular,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Large,sedan,30,1013,35675
233,Chrysler,19,premium,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,24,1013,32065
234,Chrysler,19,premium,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,24,1013,28540
235,Chrysler,18,premium,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,25,1013,32315
236,Chrysler,18,regular,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,25,1013,28885
237,Chrysler,17,regular,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,25,1013,29185
238,Chrysler,17,premium,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Other,Large,sedan,25,1013,32615
239,Nissan,27,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,22,2009,2847
240,Nissan,27,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,2488
241,Nissan,27,regular,300.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,hatchback,22,2009,2683
242,Nissan,27,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,2553
243,Nissan,26,regular,300.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,3049
244,Nissan,26,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,2774
245,Nissan,26,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,2702
246,Nissan,26,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,22,2009,3101
247,Nissan,25,regular,300.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,3510
248,Nissan,25,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,3107
249,Nissan,25,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,22,2009,3624
250,Nissan,25,regular,222.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,22,2009,3185
251,Mazda,29,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,33,586,2000
252,Mazda,29,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,33,586,2000
253,Mazda,28,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,33,586,2000
254,Mazda,28,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,32,586,2000
255,Mazda,27,regular,82.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,33,586,2000
256,Mercedes-Benz,31,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,617,2144
257,Mercedes-Benz,31,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,617,2098
258,Mercedes-Benz,30,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,617,2178
259,Mercedes-Benz,30,diesel,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,617,2311
260,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,36550
261,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,41250
262,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,30600
263,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,37100
264,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,27900
265,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,32700
266,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,40250
267,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,35550
268,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,36100
269,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,33200
270,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,37900
271,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,29600
272,Nissan,14,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,38070
273,Nissan,14,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,38900
274,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,33840
275,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,38630
276,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,39630
277,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,37740
278,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,41980
279,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,36280
280,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,36740
281,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,40980
282,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,38680
283,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,28510
284,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,30210
285,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,24,2009,31210
286,Nissan,13,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,25,2009,33340
287,Nissan,13,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,37280
288,Nissan,12,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,41570
289,Nissan,12,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,36870
290,Nissan,12,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,42570
291,Nissan,12,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,37870
292,Nissan,12,regular,306.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,39220
293,Nissan,12,regular,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,23,2009,40220
294,Ferrari,19,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,160829
295,Ferrari,19,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,140615
296,Ferrari,19,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,150694
297,Ferrari,19,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,170829
298,Ferrari,18,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,165986
299,Ferrari,18,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,154090
300,Ferrari,18,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,143860
301,Ferrari,18,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,176287
302,Ferrari,17,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,157767
303,Ferrari,17,premium,425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,187124
304,Ferrari,17,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,coupe,15,2774,147332
305,Ferrari,17,premium,400.0,8.0,MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,169900
306,Ferrari,17,premium,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Exotic,Compact,convertible,15,2774,180408
307,Nissan,6,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,46790
308,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,48100
309,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,29990
310,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,41820
311,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,31290
312,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,34870
313,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,33570
314,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,46570
315,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37970
316,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37070
317,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,49400
318,Nissan,6,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,45270
319,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,39270
320,Nissan,6,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,45490
321,Nissan,6,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,41990
322,Nissan,6,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,38370
323,Nissan,6,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,43290
324,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,41820
325,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,48100
326,Nissan,5,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,43290
327,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,39270
328,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,34870
329,Nissan,5,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,41990
330,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,38370
331,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,45270
332,Nissan,5,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,45490
333,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,29990
334,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,46570
335,Nissan,5,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,46790
336,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,49400
337,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37070
338,Nissan,5,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,31290
339,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37970
340,Nissan,5,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,33570
341,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37970
342,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,38370
343,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,34870
344,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,29990
345,Nissan,4,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,45490
346,Nissan,4,premium,350.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,41990
347,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,45270
348,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,33570
349,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,convertible,24,2009,48100
350,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,39270
351,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,46570
352,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,49400
353,Nissan,4,premium,332.0,6.0,MANUAL,rear wheel drive,2.0,Other,Compact,coupe,26,2009,37070
354,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,convertible,25,2009,41820
355,Nissan,4,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,46790
356,Nissan,4,premium,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,43290
357,Nissan,4,premium,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,coupe,26,2009,31290
358,Mazda,6,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,sedan,37,586,25045
359,Mazda,6,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,sedan,39,586,26095
360,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,23795
361,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,19595
362,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,18445
363,Mazda,6,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,sedan,37,586,23845
364,Mazda,6,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,25395
365,Mazda,6,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,sedan,39,586,24895
366,Mazda,6,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,35,586,25545
367,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,24295
368,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,19495
369,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,20095
370,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,19995
371,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,21145
372,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,23245
373,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,16945
374,Mazda,6,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,35,586,24345
375,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,20645
376,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,18945
377,Mazda,6,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,26595
378,Mazda,6,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,22745
379,Mazda,6,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,17995
380,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,22545
381,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,21095
382,Mazda,5,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,25495
383,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,20745
384,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,24295
385,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,23595
386,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,21795
387,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,17845
388,Mazda,5,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,26495
389,Mazda,5,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,sedan,37,586,24745
390,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,sedan,41,586,18895
391,Mazda,5,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,40,586,19595
392,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,23245
393,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,40,586,18545
394,Mazda,5,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,sedan,39,586,25795
395,Mazda,5,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,sedan,41,586,20045
396,Mazda,5,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,35,586,25445
397,Mazda,5,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,sedan,39,586,24795
398,Mazda,4,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,37,586,21495
399,Mazda,4,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,sedan,37,586,17845
400,Mazda,4,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Midsize,sedan,34,586,23145
401,Mazda,4,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,sedan,36,586,24195
402,Mazda,4,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,20145
403,Mazda,4,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,35,586,24945
404,Mazda,4,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,33,586,23895
405,Mazda,4,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,37,586,19095
406,Mazda,4,regular,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,35,586,23445
407,Mazda,4,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,sedan,37,586,18895
408,Mazda,4,regular,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,37,586,22245
409,Mazda,4,regular,184.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,33,586,22395
410,Mazda,4,regular,155.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,sedan,37,586,20445
411,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,33,3916,42300
412,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,34,3916,40300
413,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,34,3916,40300
414,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,33,3916,42300
415,BMW,6,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,32,3916,45800
416,BMW,6,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,31,3916,47800
417,BMW,5,premium,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,34,3916,43650
418,BMW,5,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,30,3916,49950
419,BMW,5,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,3916,47950
420,BMW,5,premium,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,34,3916,41650
421,BMW,4,premium,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,32,3916,48300
422,BMW,4,premium,320.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,31,3916,50300
423,BMW,4,premium,248.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,33,3916,43950
424,BMW,4,premium,248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,34,3916,41950
425,BMW,6,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,29,3916,56900
426,BMW,6,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,32,3916,46250
427,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,33,3916,50750
428,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,33,3916,42750
429,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,34,3916,48750
430,BMW,6,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,30,3916,48250
431,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,33,3916,42750
432,BMW,6,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,33,3916,50750
433,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,35,3916,40750
434,BMW,6,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,31,3916,54900
435,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,34,3916,48750
436,BMW,6,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,35,3916,40750
437,BMW,5,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,33,3916,52000
438,BMW,5,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,34,3916,50000
439,BMW,5,premium,240.0,4.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,coupe,34,3916,41850
440,BMW,5,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,30,3916,50150
441,BMW,5,premium,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,35,3916,41850
442,BMW,5,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,29,3916,58950
443,BMW,5,premium,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,34,3916,43850
444,BMW,5,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,31,3916,48150
445,BMW,5,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,31,3916,56950
446,BMW,4,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,34,3916,50300
447,BMW,4,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,32,3916,52300
448,BMW,4,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,31,3916,50500
449,BMW,4,premium,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,33,3916,44150
450,BMW,4,premium,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,34,3916,42150
451,BMW,4,premium,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,convertible,30,3916,59300
452,BMW,4,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,29,3916,57300
453,BMW,4,premium,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,32,3916,48500
454,Mercedes-Benz,29,regular,268.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,20,617,2168
455,Mercedes-Benz,29,regular,282.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,16,617,2497
456,Mercedes-Benz,28,regular,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,22,617,2278
457,Mercedes-Benz,28,regular,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,17,617,2650
458,Mercedes-Benz,31,regular,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,17,617,2000
